code,sp,dbh,h,hval,project
CAN_CON_33,Qpyr,10.1,NA,est,robledal_life
CAN_CON_33,Qpyr,11.1,NA,est,robledal_life
CAN_CON_33,Qpyr,8.7,NA,est,robledal_life
CAN_CON_33,Qpyr,10.3,NA,est,robledal_life
CAN_CON_33,Qpyr,8.5,NA,est,robledal_life
CAN_CON_33,Qpyr,8,NA,est,robledal_life
CAN_CON_33,Qpyr,10.1,NA,est,robledal_life
CAN_CON_33,Qpyr,8.7,NA,est,robledal_life
CAN_CON_33,Qpyr,22.1,NA,est,robledal_life
CAN_CON_33,Qpyr,7.8,NA,est,robledal_life
CAN_CON_33,Qpyr,9.3,NA,est,robledal_life
CAN_CON_33,Qpyr,7.7,NA,est,robledal_life
CAN_CON_33,Qpyr,8.6,NA,est,robledal_life
CAN_CON_33,Qpyr,7.7,NA,est,robledal_life
CAN_CON_33,Qpyr,7.7,NA,est,robledal_life
CAN_CON_33,Qpyr,8.4,NA,est,robledal_life
CAN_CON_33,Qpyr,14.8,NA,est,robledal_life
CAN_CON_33,Qpyr,10,NA,est,robledal_life
CAN_CON_33,Qpyr,8,NA,est,robledal_life
CAN_CON_33,Qpyr,8.8,NA,est,robledal_life
CAN_CON_33,Qpyr,9.4,NA,est,robledal_life
CAN_CON_33,Qpyr,10.8,NA,est,robledal_life
CAN_CON_33,Qpyr,10.1,NA,est,robledal_life
CAN_CON_33,Qpyr,13.4,NA,est,robledal_life
CAN_CON_33,Qpyr,12.3,NA,est,robledal_life
CAN_CON_33,Qpyr,15.3,NA,est,robledal_life
CAN_CON_33,Qpyr,7.6,NA,est,robledal_life
CAN_CON_33,Qpyr,9,NA,est,robledal_life
CAN_CON_33,Qpyr,15.1,NA,est,robledal_life
CAN_CON_33,Qpyr,13.2,NA,est,robledal_life
CAN_CON_33,Qpyr,12.4,NA,est,robledal_life
CAN_CON_33,Qpyr,15.2,NA,est,robledal_life
CAN_CON_33,Qpyr,12.3,NA,est,robledal_life
CAN_CON_33,Qpyr,9.3,NA,est,robledal_life
CAN_CON_33,Qpyr,8.7,NA,est,robledal_life
CAN_CON_33,Qpyr,12.3,NA,est,robledal_life
CAN_CON_33,Qpyr,13.1,NA,est,robledal_life
CAN_CON_33,Qpyr,15.4,NA,est,robledal_life
CAN_CON_33,Qpyr,12.6,NA,est,robledal_life
CAN_CON_33,Qpyr,10.6,NA,est,robledal_life
CAN_CON_33,Qpyr,16.3,NA,est,robledal_life
CAN_CON_33,Qpyr,9,NA,est,robledal_life
CAN_CON_33,Qpyr,15,NA,est,robledal_life
CAN_CON_33,Qpyr,8.2,NA,est,robledal_life
CAN_CON_33,Qpyr,12,NA,est,robledal_life
CAN_CON_33,Qpyr,17.5,NA,est,robledal_life
CAN_CON_33,Qpyr,8.3,NA,est,robledal_life
CAN_CON_33,Qpyr,10.2,NA,est,robledal_life
CAN_CON_33,Qpyr,10.7,NA,est,robledal_life
CAN_CON_33,Qpyr,13.1,NA,est,robledal_life
CAN_CON_33,Qpyr,12.4,NA,est,robledal_life
CAN_CON_33,Qpyr,12.4,NA,est,robledal_life
CAN_CON_33,Qpyr,8.4,NA,est,robledal_life
CAN_CON_33,Qpyr,8.8,NA,est,robledal_life
CAN_CON_33,Qpyr,8.5,NA,est,robledal_life
CAN_CON_33,Qpyr,9.8,NA,est,robledal_life
CAN_CON_33,Qpyr,16.6,NA,est,robledal_life
CAN_CON_33,Qpyr,13,NA,est,robledal_life
CAN_CON_33,Qpyr,10.7,NA,est,robledal_life
CAN_CON_33,Qpyr,12.6,NA,est,robledal_life
CAN_CON_34,Qpyr,8.9,NA,est,robledal_life
CAN_CON_34,Qpyr,29.5,NA,est,robledal_life
CAN_CON_34,Qpyr,16.7,NA,est,robledal_life
CAN_CON_34,Qpyr,11.5,NA,est,robledal_life
CAN_CON_34,Qpyr,18.4,NA,est,robledal_life
CAN_CON_34,Qpyr,14.4,NA,est,robledal_life
CAN_CON_34,Qpyr,26.4,NA,est,robledal_life
CAN_CON_34,Qpyr,14.8,NA,est,robledal_life
CAN_CON_34,Qpyr,143,NA,est,robledal_life
CAN_CON_34,Qpyr,8.5,NA,est,robledal_life
CAN_CON_34,Qpyr,16.3,NA,est,robledal_life
CAN_CON_34,Qpyr,15.7,NA,est,robledal_life
CAN_CON_34,Qpyr,13.8,NA,est,robledal_life
CAN_CON_34,Qpyr,7.9,NA,est,robledal_life
CAN_CON_34,Qpyr,10.6,NA,est,robledal_life
CAN_CON_34,Qpyr,12.7,NA,est,robledal_life
CAN_CON_34,Qpyr,10.8,NA,est,robledal_life
CAN_CON_34,Qpyr,10.7,NA,est,robledal_life
CAN_CON_34,Qpyr,9.5,NA,est,robledal_life
CAN_CON_34,Qpyr,37,NA,est,robledal_life
CAN_CON_34,Qpyr,9.5,NA,est,robledal_life
CAN_CON_34,Qpyr,31.2,NA,est,robledal_life
CAN_CON_34,Qpyr,14.7,NA,est,robledal_life
CAN_CON_34,Qpyr,21.4,NA,est,robledal_life
CAN_CON_34,Qpyr,26.6,NA,est,robledal_life
CAN_CON_34,Qpyr,25.8,NA,est,robledal_life
CAN_CON_34,Qpyr,14.7,NA,est,robledal_life
CAN_CON_34,Qpyr,12.2,NA,est,robledal_life
CAN_CON_34,Qpyr,13.3,NA,est,robledal_life
CAN_CON_34,Qpyr,28.1,NA,est,robledal_life
CAN_CON_34,Qpyr,14.1,NA,est,robledal_life
CAN_RES_21,Qpyr,11,NA,est,robledal_life
CAN_RES_21,Qpyr,11.5,NA,est,robledal_life
CAN_RES_21,Qpyr,11.2,NA,est,robledal_life
CAN_RES_21,Qpyr,12.4,NA,est,robledal_life
CAN_RES_21,Qpyr,13.3,NA,est,robledal_life
CAN_RES_21,Qpyr,9.3,NA,est,robledal_life
CAN_RES_21,Qpyr,9.3,NA,est,robledal_life
CAN_RES_21,Qpyr,12.1,NA,est,robledal_life
CAN_RES_21,Qpyr,13.8,NA,est,robledal_life
CAN_RES_21,Qpyr,15.2,NA,est,robledal_life
CAN_RES_21,Qpyr,12,NA,est,robledal_life
CAN_RES_21,Qpyr,11.9,NA,est,robledal_life
CAN_RES_21,Qpyr,20.6,NA,est,robledal_life
CAN_RES_21,Qpyr,12.7,NA,est,robledal_life
CAN_RES_21,Qpyr,10.4,NA,est,robledal_life
CAN_RES_21,Qpyr,13.3,NA,est,robledal_life
CAN_RES_21,Qpyr,10.8,NA,est,robledal_life
CAN_RES_21,Qpyr,9,NA,est,robledal_life
CAN_RES_21,Qpyr,8,NA,est,robledal_life
CAN_RES_21,Qpyr,10,NA,est,robledal_life
CAN_RES_21,Qpyr,11.8,NA,est,robledal_life
CAN_RES_21,Qpyr,12.4,NA,est,robledal_life
CAN_RES_21,Qpyr,9,NA,est,robledal_life
CAN_RES_21,Qpyr,8.8,NA,est,robledal_life
CAN_RES_21,Qpyr,9,NA,est,robledal_life
CAN_RES_23,Qpyr,7.7,NA,est,robledal_life
CAN_RES_23,Qpyr,11.9,NA,est,robledal_life
CAN_RES_23,Qpyr,9.7,NA,est,robledal_life
CAN_RES_23,Qpyr,9.8,NA,est,robledal_life
CAN_RES_23,Qpyr,11,NA,est,robledal_life
CAN_RES_23,Qpyr,7.6,NA,est,robledal_life
CAN_RES_23,Qpyr,8.3,NA,est,robledal_life
CAN_RES_23,Qpyr,9.4,NA,est,robledal_life
CAN_RES_23,Qpyr,9.5,NA,est,robledal_life
CAN_RES_23,Qpyr,9.6,NA,est,robledal_life
CAN_RES_23,Qpyr,10.2,NA,est,robledal_life
CAN_RES_24,Qpyr,10.9,NA,est,robledal_life
CAN_RES_24,Qpyr,14.9,NA,est,robledal_life
CAN_RES_24,Qpyr,12.8,NA,est,robledal_life
CAN_RES_24,Qpyr,11,NA,est,robledal_life
CAN_RES_24,Qpyr,41.3,NA,est,robledal_life
CAN_RES_24,Qpyr,41.3,NA,est,robledal_life
CAN_RES_24,Qpyr,12.8,NA,est,robledal_life
CAN_RES_24,Qpyr,9.1,NA,est,robledal_life
CAN_RES_24,Qpyr,14.9,NA,est,robledal_life
CAN_RES_24,Qpyr,8.4,NA,est,robledal_life
CAN_RES_24,Qpyr,36.4,NA,est,robledal_life
CAN_RES_24,Qpyr,8.4,NA,est,robledal_life
CAN_RES_24,Qpyr,13.9,NA,est,robledal_life
CAN_RES_24,Qpyr,16.5,NA,est,robledal_life
CAN_RES_24,Qpyr,15,NA,est,robledal_life
CAN_RES_24,Qpyr,15,NA,est,robledal_life
CAN_RES_24,Qpyr,13.5,NA,est,robledal_life
CAN_RES_24,Qpyr,12.3,NA,est,robledal_life
CAN_RES_24,Qpyr,38.9,NA,est,robledal_life
CAN_RES_24,Qpyr,10.1,NA,est,robledal_life
CAN_RES_24,Qpyr,8.8,NA,est,robledal_life
CAN_RES_24,Qpyr,13.9,NA,est,robledal_life
CAN_RES_24,Qpyr,9.8,NA,est,robledal_life
CAN_RES_24,Qpyr,11.5,NA,est,robledal_life
CAN_RES_24,Qpyr,18.3,NA,est,robledal_life
CAN_RES_24,Qpyr,10.8,NA,est,robledal_life
CAN_RES_24,Qpyr,13.6,NA,est,robledal_life
CAN_RES_24,Qpyr,20.3,NA,est,robledal_life
CAN_RES_24,Qpyr,15.1,NA,est,robledal_life
CAN_RES_24,Qpyr,24.1,NA,est,robledal_life
CAN_RES_24,Qpyr,15,NA,est,robledal_life
CAN_RES_24,Qpyr,15.4,NA,est,robledal_life
CAN_RES_24,Qpyr,24.9,NA,est,robledal_life
CAN_RES_25,Qpyr,24.8,NA,est,robledal_life
CAN_RES_25,Qpyr,8.6,NA,est,robledal_life
CAN_RES_25,Qpyr,13,NA,est,robledal_life
CAN_RES_25,Qpyr,11.7,NA,est,robledal_life
CAN_RES_25,Qpyr,11.4,NA,est,robledal_life
CAN_RES_25,Qpyr,11.1,NA,est,robledal_life
CAN_RES_25,Qpyr,20.3,NA,est,robledal_life
CAN_RES_25,Qpyr,9,NA,est,robledal_life
CAN_RES_25,Qpyr,11.8,NA,est,robledal_life
CAN_RES_25,Qpyr,11.1,NA,est,robledal_life
CAN_RES_25,Qpyr,11.8,NA,est,robledal_life
CAN_RES_25,Qpyr,7.8,NA,est,robledal_life
CAN_RES_25,Qpyr,16.5,NA,est,robledal_life
CAN_RES_25,Qpyr,9,NA,est,robledal_life
CAN_RES_25,Qpyr,7.8,NA,est,robledal_life
CAN_RES_25,Qpyr,8.7,NA,est,robledal_life
CAN_RES_25,Qpyr,8.9,NA,est,robledal_life
CAN_RES_25,Qpyr,16.4,NA,est,robledal_life
CAN_RES_25,Qpyr,8.6,NA,est,robledal_life
CAN_RES_25,Qpyr,10,NA,est,robledal_life
CAN_RES_25,Qpyr,9.7,NA,est,robledal_life
CAN_RES_25,Qpyr,8.7,NA,est,robledal_life
CAN_RES_25,Qpyr,12,NA,est,robledal_life
CAN_RES_25,Qpyr,9.5,NA,est,robledal_life
CAN_RES_25,Qpyr,10,NA,est,robledal_life
CAN_RES_25,Qpyr,11,NA,est,robledal_life
CAN_RES_25,Qpyr,10.8,NA,est,robledal_life
CAN_RES_25,Qpyr,13.8,NA,est,robledal_life
CAN_RES_25,Qpyr,8,NA,est,robledal_life
CAN_RES_25,Qpyr,13.1,NA,est,robledal_life
CAN_RES_25,Qpyr,10.1,NA,est,robledal_life
CAN_RES_25,Qpyr,11.4,NA,est,robledal_life
CAN_RES_25,Qpyr,13.4,NA,est,robledal_life
CAN_RES_25,Qpyr,13.4,NA,est,robledal_life
CAN_RES_25,Qpyr,15.6,NA,est,robledal_life
CAN_RES_25,Qpyr,9.3,NA,est,robledal_life
CAN_RES_25,Qpyr,11,NA,est,robledal_life
CAN_RES_25,Qpyr,14.6,NA,est,robledal_life
CAN_RES_25,Qpyr,12.4,NA,est,robledal_life
CAN_RES_25,Qpyr,10.5,NA,est,robledal_life
CAN_RES_25,Qpyr,11.4,NA,est,robledal_life
CAN_RES_27,Qpyr,17.7,NA,est,robledal_life
CAN_RES_27,Qpyr,18.1,NA,est,robledal_life
CAN_RES_27,Qpyr,21.2,NA,est,robledal_life
CAN_RES_27,Qpyr,10.4,NA,est,robledal_life
CAN_RES_27,Qpyr,11,NA,est,robledal_life
CAN_RES_27,Qpyr,15.5,NA,est,robledal_life
CAN_RES_27,Qpyr,13.8,NA,est,robledal_life
CAN_RES_27,Qpyr,15,NA,est,robledal_life
CAN_RES_27,Qpyr,10,NA,est,robledal_life
CAN_RES_27,Qpyr,17.6,NA,est,robledal_life
CAN_RES_27,Qpyr,19.3,NA,est,robledal_life
CAN_RES_27,Qpyr,15.1,NA,est,robledal_life
CAN_RES_27,Qpyr,16.6,NA,est,robledal_life
CAN_RES_27,Qpyr,14.8,NA,est,robledal_life
CAN_RES_27,Qpyr,9,NA,est,robledal_life
CAN_RES_27,Qpyr,12.2,NA,est,robledal_life
CAN_RES_27,Qpyr,13.4,NA,est,robledal_life
CAN_RES_27,Qpyr,11.1,NA,est,robledal_life
CAN_RES_27,Qpyr,28.4,NA,est,robledal_life
CAN_RES_27,Qpyr,24.6,NA,est,robledal_life
CAN_RES_27,Qpyr,21.5,NA,est,robledal_life
CAN_RES_27,Qpyr,21.3,NA,est,robledal_life
CAN_RES_27,Qpyr,23.2,NA,est,robledal_life
CAN_RES_27,Qpyr,8.5,NA,est,robledal_life
CAN_RES_27,Qpyr,22.5,NA,est,robledal_life
CAN_RES_27,Qpyr,19.1,NA,est,robledal_life
CAN_RES_27,Qpyr,8.7,NA,est,robledal_life
CAN_RES_27,Qpyr,13.6,NA,est,robledal_life
CAN_RES_27,Qpyr,10.5,NA,est,robledal_life
CAN_RES_27,Qpyr,11.9,NA,est,robledal_life
CAN_RES_27,Qpyr,11,NA,est,robledal_life
CAN_RES_27,Qpyr,16.7,NA,est,robledal_life
CAN_RES_27,Qpyr,10.4,NA,est,robledal_life
CAN_RES_28,Qpyr,9.7,NA,est,robledal_life
CAN_RES_28,Qpyr,8.3,NA,est,robledal_life
CAN_RES_28,Qpyr,10.8,NA,est,robledal_life
CAN_RES_28,Qpyr,10.5,NA,est,robledal_life
CAN_RES_28,Qpyr,10.3,NA,est,robledal_life
CAN_RES_28,Qpyr,7.8,NA,est,robledal_life
CAN_RES_28,Qpyr,9.7,NA,est,robledal_life
CAN_RES_28,Qpyr,11.4,NA,est,robledal_life
CAN_RES_28,Qpyr,16.5,NA,est,robledal_life
CAN_RES_28,Qpyr,7.7,NA,est,robledal_life
CAN_RES_28,Qpyr,12.2,NA,est,robledal_life
CAN_RES_28,Qpyr,10.6,NA,est,robledal_life
CAN_RES_28,Qpyr,11.6,NA,est,robledal_life
CAN_RES_28,Qpyr,9.2,NA,est,robledal_life
CAN_RES_28,Qpyr,8,NA,est,robledal_life
CAN_RES_28,Qpyr,8.8,NA,est,robledal_life
CAN_RES_28,Qpyr,11.3,NA,est,robledal_life
CAN_RES_28,Qpyr,9,NA,est,robledal_life
CAN_RES_28,Qpyr,12.8,NA,est,robledal_life
CAN_RES_28,Qpyr,10.1,NA,est,robledal_life
CAN_RES_28,Qpyr,13.1,NA,est,robledal_life
CAN_RES_28,Qpyr,9.3,NA,est,robledal_life
CAN_RES_28,Qpyr,11.5,NA,est,robledal_life
CAN_RES_28,Qpyr,7.8,NA,est,robledal_life
CAN_RES_28,Qpyr,11.8,NA,est,robledal_life
CAN_RES_28,Qpyr,14.2,NA,est,robledal_life
CAN_RES_28,Qpyr,10.7,NA,est,robledal_life
CAN_RES_28,Qpyr,11.5,NA,est,robledal_life
CAN_RES_28,Qpyr,9.3,NA,est,robledal_life
CAN_RES_28,Qpyr,16.7,NA,est,robledal_life
CAN_RES_28,Qpyr,8,NA,est,robledal_life
CAN_RES_28,Qpyr,12.2,NA,est,robledal_life
CAN_RES_28,Qpyr,14.9,NA,est,robledal_life
CAN_RES_28,Qpyr,8.2,NA,est,robledal_life
CAN_RES_28,Qpyr,8.5,NA,est,robledal_life
CAN_RES_28,Qpyr,17.4,NA,est,robledal_life
CAN_RES_28,Qpyr,9.5,NA,est,robledal_life
CAN_RES_28,Qpyr,10.1,NA,est,robledal_life
CAN_RES_28,Qpyr,11.6,NA,est,robledal_life
CAN_RES_28,Qpyr,13.4,NA,est,robledal_life
CAN_RES_28,Qpyr,13.7,NA,est,robledal_life
CAN_RES_28,Qpyr,13.4,NA,est,robledal_life
CAN_RES_28,Qpyr,13.6,NA,est,robledal_life
CAN_RES_28,Qpyr,13,NA,est,robledal_life
CAN_RES_28,Qpyr,12.6,NA,est,robledal_life
CAN_RES_28,Qpyr,11.1,NA,est,robledal_life
CAN_RES_28,Qpyr,10.6,NA,est,robledal_life
CAN_RES_28,Qpyr,11.1,NA,est,robledal_life
CAN_RES_28,Qpyr,10.9,NA,est,robledal_life
CAN_RES_28,Qpyr,11.4,NA,est,robledal_life
CAN_RES_28,Qpyr,10.8,NA,est,robledal_life
CAN_RES_28,Qpyr,9.3,NA,est,robledal_life
CAN_RES_29,Qpyr,9.7,NA,est,robledal_life
CAN_RES_29,Qpyr,12.3,NA,est,robledal_life
CAN_RES_29,Qpyr,18.3,NA,est,robledal_life
CAN_RES_29,Qpyr,17.2,NA,est,robledal_life
CAN_RES_29,Qpyr,11.4,NA,est,robledal_life
CAN_RES_29,Qpyr,22,NA,est,robledal_life
CAN_RES_29,Qpyr,9,NA,est,robledal_life
CAN_RES_29,Qpyr,25,NA,est,robledal_life
CAN_RES_29,Qpyr,21.7,NA,est,robledal_life
CAN_RES_29,Qpyr,14.2,NA,est,robledal_life
CAN_RES_29,Qpyr,9,NA,est,robledal_life
CAN_RES_29,Qpyr,11.6,NA,est,robledal_life
CAN_RES_29,Qpyr,9,NA,est,robledal_life
CAN_RES_29,Qpyr,12.7,NA,est,robledal_life
CAN_RES_29,Qpyr,9,NA,est,robledal_life
CAN_RES_29,Qpyr,8,NA,est,robledal_life
CAN_RES_29,Qpyr,9.2,NA,est,robledal_life
CAN_RES_29,Qpyr,12,NA,est,robledal_life
CAN_RES_29,Qpyr,15.3,NA,est,robledal_life
CAN_RES_29,Qpyr,13.5,NA,est,robledal_life
CAN_RES_29,Qpyr,9.7,NA,est,robledal_life
CAN_RES_29,Qpyr,8,NA,est,robledal_life
CAN_RES_29,Qpyr,9,NA,est,robledal_life
CAN_RES_29,Qpyr,10.3,NA,est,robledal_life
CAN_RES_29,Qpyr,8.3,NA,est,robledal_life
CAN_RES_29,Qpyr,11.5,NA,est,robledal_life
CAN_RES_29,Qpyr,9.1,NA,est,robledal_life
CAN_RES_29,Qpyr,9.6,NA,est,robledal_life
CAN_RES_29,Qpyr,8.2,NA,est,robledal_life
CAN_RES_29,Qpyr,10.2,NA,est,robledal_life
CAN_RES_29,Qpyr,8.7,NA,est,robledal_life
CAN_RES_29,Qpyr,13.4,NA,est,robledal_life
CAN_RES_29,Qpyr,9,NA,est,robledal_life
CAN_RES_29,Qpyr,9,NA,est,robledal_life
CAN_RES_30,Qpyr,22.6,NA,est,robledal_life
CAN_RES_30,Qpyr,8.6,NA,est,robledal_life
CAN_RES_30,Qpyr,9.9,NA,est,robledal_life
CAN_RES_30,Qpyr,8.7,NA,est,robledal_life
CAN_RES_30,Qpyr,9.7,NA,est,robledal_life
CAN_RES_30,Qpyr,9.9,NA,est,robledal_life
CAN_RES_30,Qpyr,19.5,NA,est,robledal_life
CAN_RES_30,Qpyr,8.4,NA,est,robledal_life
CAN_RES_30,Qpyr,8.9,NA,est,robledal_life
CAN_RES_30,Qpyr,9.6,NA,est,robledal_life
CAN_RES_30,Qpyr,24.9,NA,est,robledal_life
CAN_RES_30,Qpyr,9.5,NA,est,robledal_life
CAN_RES_30,Qpyr,9.4,NA,est,robledal_life
CAN_RES_30,Qpyr,8.2,NA,est,robledal_life
CAN_RES_30,Qpyr,9.8,NA,est,robledal_life
CAN_RES_30,Qpyr,14.5,NA,est,robledal_life
CAN_RES_30,Qpyr,12.7,NA,est,robledal_life
CAN_RES_30,Qpyr,16,NA,est,robledal_life
CAN_RES_30,Qpyr,20.7,NA,est,robledal_life
CAN_RES_30,Qpyr,11.6,NA,est,robledal_life
CAN_RES_30,Qpyr,13,NA,est,robledal_life
CAN_RES_30,Qpyr,11.2,NA,est,robledal_life
CAN_RES_30,Qpyr,16.9,NA,est,robledal_life
CAN_RES_30,Qpyr,13.8,NA,est,robledal_life
CAN_RES_30,Qpyr,16.1,NA,est,robledal_life
CAN_RES_30,Qpyr,17.6,NA,est,robledal_life
CAN_RES_30,Qpyr,7.8,NA,est,robledal_life
CAN_RES_30,Qpyr,19,NA,est,robledal_life
CAN_RES_30,Qpyr,20.1,NA,est,robledal_life
CAN_RES_30,Qpyr,9.4,NA,est,robledal_life
CAN_RES_30,Qpyr,9.6,NA,est,robledal_life
CAN_RES_30,Qpyr,24.8,NA,est,robledal_life
CAN_RES_30,Qpyr,20.8,NA,est,robledal_life
CAN_RES_30,Qpyr,8.5,NA,est,robledal_life
CAN_RES_30,Qpyr,11.1,NA,est,robledal_life
CAN_RES_30,Qpyr,11.1,NA,est,robledal_life
CAN_RES_30,Qpyr,11.6,NA,est,robledal_life
CAN_RES_30,Qpyr,10.6,NA,est,robledal_life
CAN_RES_30,Qpyr,20.7,NA,est,robledal_life
CAN_RES_30,Qpyr,14.6,NA,est,robledal_life
CAN_RES_30,Qpyr,18.4,NA,est,robledal_life
CAN_RES_30,Qpyr,8.2,NA,est,robledal_life
CAN_RES_30,Qpyr,18.7,NA,est,robledal_life
CAN_RES_31,Qpyr,10.8,NA,est,robledal_life
CAN_RES_31,Qpyr,11.5,NA,est,robledal_life
CAN_RES_31,Qpyr,26.1,NA,est,robledal_life
CAN_RES_31,Qpyr,10.6,NA,est,robledal_life
CAN_RES_31,Qpyr,12.5,NA,est,robledal_life
CAN_RES_31,Qpyr,9.2,NA,est,robledal_life
CAN_RES_31,Qpyr,12.6,NA,est,robledal_life
CAN_RES_31,Qpyr,11.9,NA,est,robledal_life
CAN_RES_31,Qpyr,10,NA,est,robledal_life
CAN_RES_31,Qpyr,26.8,NA,est,robledal_life
CAN_RES_31,Qpyr,9,NA,est,robledal_life
CAN_RES_31,Qpyr,30.8,NA,est,robledal_life
CAN_RES_31,Qpyr,32.2,NA,est,robledal_life
CAN_RES_31,Qpyr,9.4,NA,est,robledal_life
CAN_RES_31,Qpyr,15.2,NA,est,robledal_life
CAN_RES_31,Qpyr,8.3,NA,est,robledal_life
CAN_RES_31,Qpyr,10.7,NA,est,robledal_life
CAN_RES_31,Qpyr,10,NA,est,robledal_life
CAN_RES_31,Qpyr,11.5,NA,est,robledal_life
CAN_RES_31,Qpyr,10.5,NA,est,robledal_life
CAN_RES_31,Qpyr,11.2,NA,est,robledal_life
CAN_RES_31,Qpyr,10,NA,est,robledal_life
CAN_RES_31,Qpyr,10,NA,est,robledal_life
CAN_RES_31,Qpyr,18.3,NA,est,robledal_life
CAN_RES_31,Qpyr,14.3,NA,est,robledal_life
CAN_RES_31,Qpyr,10.1,NA,est,robledal_life
CAN_RES_31,Qpyr,17.5,NA,est,robledal_life
CAN_RES_31,Qpyr,25.7,NA,est,robledal_life
CAN_RES_31,Qpyr,18.8,NA,est,robledal_life
CAN_RES_31,Qpyr,8.7,NA,est,robledal_life
CAN_RES_31,Qpyr,18.8,NA,est,robledal_life
CAN_RES_31,Qpyr,25.2,NA,est,robledal_life
CAN_RES_31,Qpyr,23.8,NA,est,robledal_life
CAN_RES_31,Qpyr,9,NA,est,robledal_life
CAN_RES_35,Qpyr,37.9,NA,est,robledal_life
CAN_RES_35,Qpyr,8.7,NA,est,robledal_life
CAN_RES_35,Qpyr,14.1,NA,est,robledal_life
CAN_RES_35,Qpyr,15.5,NA,est,robledal_life
CAN_RES_35,Qpyr,8.6,NA,est,robledal_life
CAN_RES_35,Qpyr,11.1,NA,est,robledal_life
CAN_RES_35,Qpyr,9.9,NA,est,robledal_life
CAN_RES_35,Qpyr,9,NA,est,robledal_life
CAN_RES_35,Qpyr,13.8,NA,est,robledal_life
CAN_RES_35,Qpyr,11.3,NA,est,robledal_life
CAN_RES_35,Qpyr,10.8,NA,est,robledal_life
CAN_RES_35,Qpyr,9.2,NA,est,robledal_life
CAN_RES_35,Qpyr,9.9,NA,est,robledal_life
CAN_RES_35,Qpyr,14,NA,est,robledal_life
CAN_RES_35,Qpyr,8.7,NA,est,robledal_life
CAN_RES_35,Qpyr,10.2,NA,est,robledal_life
CAN_RES_35,Qpyr,7.8,NA,est,robledal_life
CAN_RES_35,Qpyr,8,NA,est,robledal_life
CAN_RES_35,Qpyr,9.4,NA,est,robledal_life
CAN_RES_35,Qpyr,9.7,NA,est,robledal_life
CAN_RES_35,Qpyr,9.5,NA,est,robledal_life
CAN_RES_35,Qpyr,9,NA,est,robledal_life
CAN_RES_35,Qpyr,45.6,NA,est,robledal_life
CAN_RES_35,Qpyr,8.2,NA,est,robledal_life
CAN_RES_35,Qpyr,10.3,NA,est,robledal_life
CAN_RES_35,Qpyr,10.6,NA,est,robledal_life
CAN_RES_35,Qpyr,8,NA,est,robledal_life
CAN_RES_35,Qpyr,12.9,NA,est,robledal_life
CAN_RES_35,Qpyr,9.6,NA,est,robledal_life
CAN_RES_35,Qpyr,11.6,NA,est,robledal_life
CAN_RES_35,Qpyr,40.3,NA,est,robledal_life
CAN_RES_35,Qpyr,39.7,NA,est,robledal_life
CAN_RES_35,Qpyr,9.2,NA,est,robledal_life
CAN_RES_35,Qpyr,37.5,NA,est,robledal_life
CAN_RES_35,Qpyr,9.1,NA,est,robledal_life
CAN_RES_37,Qpyr,24.3,NA,est,robledal_life
CAN_RES_37,Qpyr,24.5,NA,est,robledal_life
CAN_RES_37,Qpyr,9.5,NA,est,robledal_life
CAN_RES_37,Qpyr,9.1,NA,est,robledal_life
CAN_RES_37,Qpyr,9.3,NA,est,robledal_life
CAN_RES_37,Qpyr,10.3,NA,est,robledal_life
CAN_RES_37,Qpyr,8,NA,est,robledal_life
CAN_RES_37,Qpyr,7.7,NA,est,robledal_life
CAN_RES_37,Qpyr,11.3,NA,est,robledal_life
CAN_RES_37,Qpyr,11.2,NA,est,robledal_life
CAN_RES_37,Qpyr,9.3,NA,est,robledal_life
CAN_RES_37,Qpyr,8.7,NA,est,robledal_life
CAN_RES_37,Qpyr,13.9,NA,est,robledal_life
CAN_RES_37,Qpyr,20.3,NA,est,robledal_life
CAN_RES_37,Qpyr,8.2,NA,est,robledal_life
CAN_RES_37,Qpyr,9,NA,est,robledal_life
CAN_RES_37,Qpyr,8.1,NA,est,robledal_life
CAN_RES_37,Qpyr,8.2,NA,est,robledal_life
CAN_RES_37,Qpyr,9.4,NA,est,robledal_life
CAN_RES_37,Qpyr,9.6,NA,est,robledal_life
CAN_RES_37,Qpyr,9.2,NA,est,robledal_life
CAN_RES_38,Qpyr,7.9,NA,est,robledal_life
CAN_RES_38,Qpyr,9,NA,est,robledal_life
CAN_RES_38,Qpyr,20,NA,est,robledal_life
CAN_RES_38,Qpyr,9.4,NA,est,robledal_life
CAN_RES_38,Qpyr,8.3,NA,est,robledal_life
CAN_RES_38,Qilex,8.2,NA,est,robledal_life
CAN_RES_38,Qpyr,10,NA,est,robledal_life
CAN_RES_38,Qilex,8.3,NA,est,robledal_life
CAN_RES_38,Qilex,9.9,NA,est,robledal_life
CAN_RES_38,Qpyr,7.7,NA,est,robledal_life
CAN_RES_38,Qpyr,11.5,NA,est,robledal_life
CAN_RES_38,Qpyr,8.5,NA,est,robledal_life
CAN_RES_38,Qpyr,10.5,NA,est,robledal_life
CAN_RES_38,Qpyr,8.7,NA,est,robledal_life
CAN_RES_38,Qpyr,8.6,NA,est,robledal_life
CAN_RES_38,Qpyr,9.4,NA,est,robledal_life
CAN_RES_38,Qpyr,8.9,NA,est,robledal_life
